Year,Ranking,Stock_Performance_Year,Stock_Performance,Ticker,Company Name,Country,GICS Sector,fullTimeEmployees,Average Rank,Years Appeared,Original Currency,ReportDate_2024,TotalRevenueIncr,NetIncomeIncr,OperatingIncomeIncr,GrossProfitIncr,DilutedEPSIncr,TotalRevenue,NetIncome,OperatingIncome,GrossProfit,DilutedEPS
2016,0,2015,-4.58889375833826,AMUN.PA,Amundi SA,France,Communication Services,5700.0,45.66666667,3,EUR,2024-12-31,,,,,,,,,,
2017,0,2016,11.3911295227312,AMUN.PA,Amundi SA,France,Communication Services,5700.0,45.66666667,3,EUR,2024-12-31,,,,,,,,,,
2021,0,2020,-3.27169931032282,AMUN.PA,Amundi SA,France,Communication Services,5700.0,45.66666667,3,EUR,2024-12-31,,,,,,,,,,
2022,0,2021,11.6654956198802,AMUN.PA,Amundi SA,France,Communication Services,5700.0,45.66666667,3,EUR,2024-12-31,,,,,,6659682734.0,1574985661.0,1737597511.0,2750295637.0,7.763082415
2023,0,2022,-21.0408069074891,AMUN.PA,Amundi SA,France,Communication Services,5700.0,45.66666667,3,EUR,2024-12-31,1.4090609680386015,-21.59509292192851,-14.822539245683808,-3.0369468240551916,-21.777777777205277,6753521724.0,1234866044.0,1480041438.0,2666770621.0,6.072455578
2024,0,2023,23.105828308454,AMUN.PA,Amundi SA,France,Communication Services,5700.0,45.66666667,3,EUR,2024-12-31,-4.327382630034759,8.490885834091328,-6.760375313221467,-7.775502151071582,7.9545454519255845,6461270998.0,1339717110.0,1379985082.0,2459415814.0,6.555491817
2025,0,2024,9.42991173594722,AMUN.PA,Amundi SA,France,Communication Services,5700.0,45.66666667,3,EUR,2024-12-31,10.229963117234972,12.03879533941311,10.267047872333448,8.943857795329277,11.754385963868556,7122256638.0,1501002911.0,1521668811.0,2679382467.0,7.326049627
2016,0,2015,4.36155518973279,ADI,Analog Devices Inc,USA,Information Technology,24000.0,60.16666667,6,USD,2024-10-31,,,,,,,,,,
2023,0,2022,-4.58656853780779,ADI,Analog Devices Inc,USA,Information Technology,24000.0,60.16666667,6,USD,2024-10-31,64.1634803559194,97.67818691016109,99.99409002412959,66.463072363123,51.73410404624278,12013953000.0,2748561000.0,3553209000.0,7532474000.0,5.25
2024,0,2023,22.2088636157956,ADI,Analog Devices Inc,USA,Information Technology,24000.0,60.16666667,6,USD,2024-10-31,2.427061267844148,20.59324861263767,12.118988778875659,4.576769863394152,24.761904761904756,12305539000.0,3314579000.0,3983822000.0,7877218000.0,6.55
2025,0,2024,9.68986106194005,ADI,Analog Devices Inc,USA,Information Technology,24000.0,60.16666667,6,USD,2024-10-31,-23.390946142220994,-50.664232169455005,-48.03844147655191,-31.684726765210762,-49.92366412213741,9427157000.0,1635273000.0,2070056000.0,5381343000.0,3.28
2016,0,2015,-74.9855038470037,AAL.L,Anglo American PLC,United Kingdom,Materials,,90.0,1,USD,2024-12-31,,,,,,,,,,
2017,0,2016,296.784670350987,AAL.L,Anglo American PLC,United Kingdom,Materials,,90.0,1,USD,2024-12-31,,,,,,,,,,
2018,0,2017,32.8902229615734,AAL.L,Anglo American PLC,United Kingdom,Materials,,90.0,1,USD,2024-12-31,,,,,,,,,,
2019,0,2018,12.5208370272018,AAL.L,Anglo American PLC,United Kingdom,Materials,,90.0,1,USD,2024-12-31,,,,,,,,,,
2020,0,2019,26.588917002429,AAL.L,Anglo American PLC,United Kingdom,Materials,,90.0,1,USD,2024-12-31,,,,,,,,,,
2021,0,2020,11.9129408271116,AAL.L,Anglo American PLC,United Kingdom,Materials,,90.0,1,USD,2024-12-31,,,,,,,,,,
2022,0,2021,22.3917797514446,AAL.L,Anglo American PLC,United Kingdom,Materials,,90.0,1,USD,2024-12-31,,,,,,41554000000.0,8562000000.0,17238000000.0,13482000000.0,1.67
2023,0,2022,6.97405436345345,AAL.L,Anglo American PLC,United Kingdom,Materials,,90.0,1,USD,2024-12-31,-15.488280309958128,-47.27867320719458,-36.64578257338438,90.33526183058893,309.5808383233533,35118000000.0,4514000000.0,10921000000.0,25661000000.0,6.84
2024,0,2023,-39.0190301679337,AAL.L,Anglo American PLC,United Kingdom,Materials,,90.0,1,USD,2024-12-31,-12.717125121020558,-93.7306158617634,-40.005494002380736,-23.65067612329995,-46.198830409356724,30652000000.0,283000000.0,6552000000.0,19592000000.0,3.68
2016,0,2015,14.167383848992,ANSS,ANSYS; Inc.,USA,Health Care,6600.0,87.0,1,USD,2024-12-31,,,,,,,,,,
2017,0,2016,1.19255614846133,ANSS,ANSYS; Inc.,USA,Health Care,6600.0,87.0,1,USD,2024-12-31,,,,,,,,,,
2018,0,2017,58.494407200077,ANSS,ANSYS; Inc.,USA,Health Care,6600.0,87.0,1,USD,2024-12-31,,,,,,,,,,
2020,0,2019,83.1799581430928,ANSS,ANSYS; Inc.,USA,Health Care,6600.0,87.0,1,USD,2024-12-31,,,,,,,,,,
2021,0,2020,40.9750568293542,ANSS,ANSYS; Inc.,USA,Health Care,6600.0,87.0,1,USD,2024-12-31,,,,,,,,,,
2022,0,2021,11.9580477004013,ANSS,ANSYS; Inc.,USA,Health Care,6600.0,87.0,1,USD,2024-12-31,,,,,,1906715000.0,454627000.0,513271000.0,1648731000.0,5.16
2023,0,2022,-39.4435420614751,ANSS,ANSYS; Inc.,USA,Health Care,6600.0,87.0,1,USD,2024-12-31,8.330453161589435,15.195533921214535,15.466878120914682,10.07932767686178,16.08527131782946,2065553000.0,523710000.0,592658000.0,1814912000.0,5.99
2024,0,2023,47.951236825398,ANSS,ANSYS; Inc.,USA,Health Care,6600.0,87.0,1,USD,2024-12-31,9.895461409123852,-4.448645242596093,5.648620283536205,10.123851734960153,-4.34056761268781,2269949000.0,500412000.0,626135000.0,1998651000.0,5.73
2025,0,2024,-5.81939104671383,ANSS,ANSYS; Inc.,USA,Health Care,6600.0,87.0,1,USD,2024-12-31,12.108642088434586,15.043604070246117,14.653868574668403,13.325938345413983,14.310645724258277,2544809000.0,575692000.0,717888000.0,2264990000.0,6.55
2018,0,2017,48.4899663512437,AAPL,Apple Inc,USA,Information Technology,164000.0,71.5,6,USD,2024-09-30,,,,,,,,,,
2019,0,2018,-6.80799711911517,AAPL,Apple Inc,USA,Information Technology,164000.0,71.5,6,USD,2024-09-30,,,,,,,,,,
2020,0,2019,91.0388697893391,AAPL,Apple Inc,USA,Information Technology,164000.0,71.5,6,USD,2024-09-30,,,,,,,,,,
2021,0,2020,82.1156151470873,AAPL,Apple Inc,USA,Information Technology,164000.0,71.5,6,USD,2024-09-30,,,,,,,,,,
2019,0,2018,-36.3349904987984,AMAT,Applied Materials Inc,USA,Information Technology,,64.33333333,3,USD,2024-10-31,,,,,,,,,,
2020,0,2019,93.6534066621999,AMAT,Applied Materials Inc,USA,Information Technology,,64.33333333,3,USD,2024-10-31,,,,,,,,,,
2021,0,2020,42.182872315548,AMAT,Applied Materials Inc,USA,Information Technology,,64.33333333,3,USD,2024-10-31,,,,,,,,,,
2022,0,2021,82.3739089941773,AMAT,Applied Materials Inc,USA,Information Technology,,64.33333333,3,USD,2024-10-31,,,,,,23063000000.0,5888000000.0,7200000000.0,10914000000.0,6.4
2023,0,2022,-37.6930708958388,AMAT,Applied Materials Inc,USA,Information Technology,,64.33333333,3,USD,2024-10-31,11.802454147335558,10.818614130434783,8.11111111111111,9.886384460326186,16.25,25785000000.0,6525000000.0,7784000000.0,11993000000.0,7.44
2024,0,2023,63.9492979712421,AMAT,Applied Materials Inc,USA,Information Technology,,64.33333333,3,USD,2024-10-31,2.8388598022105875,5.0727969348659006,-1.670092497430627,3.2602351371633453,9.005376344086008,26517000000.0,6856000000.0,7654000000.0,12384000000.0,8.11
2025,0,2024,3.07364174482657,AMAT,Applied Materials Inc,USA,Information Technology,,64.33333333,3,USD,2024-10-31,2.485198174755817,4.6820303383897315,2.7828586360073166,4.142441860465116,6.165228113440198,27176000000.0,7177000000.0,7867000000.0,12897000000.0,8.61
2016,0,2015,-1.67131371336532,ARCLK.IS,Arcelik AS,Turkey,Consumer Discretionary,53401.0,61.6,5,TRY,2024-12-31,,,,,,,,,,
2017,0,2016,54.8881486412555,ARCLK.IS,Arcelik AS,Turkey,Consumer Discretionary,53401.0,61.6,5,TRY,2024-12-31,,,,,,,,,,
2018,0,2017,4.90218801880638,ARCLK.IS,Arcelik AS,Turkey,Consumer Discretionary,53401.0,61.6,5,TRY,2024-12-31,,,,,,,,,,
2019,0,2018,-25.282479464269,ARCLK.IS,Arcelik AS,Turkey,Consumer Discretionary,53401.0,61.6,5,TRY,2024-12-31,,,,,,,,,,
2020,0,2019,30.8517297444526,ARCLK.IS,Arcelik AS,Turkey,Consumer Discretionary,53401.0,61.6,5,TRY,2024-12-31,,,,,,,,,,
2016,0,2015,4.97636438200702,ASM.AS,ASM International NV,Netherlands,Information Technology,4558.0,33.0,1,EUR,2024-12-31,,,,,,,,,,
2017,0,2016,21.1317808701963,ASM.AS,ASM International NV,Netherlands,Information Technology,4558.0,33.0,1,EUR,2024-12-31,,,,,,,,,,
2018,0,2017,34.140282355681,ASM.AS,ASM International NV,Netherlands,Information Technology,4558.0,33.0,1,EUR,2024-12-31,,,,,,,,,,
2019,0,2018,-30.9248522241988,ASM.AS,ASM International NV,Netherlands,Information Technology,4558.0,33.0,1,EUR,2024-12-31,,,,,,,,,,
2020,0,2019,186.721328589866,ASM.AS,ASM International NV,Netherlands,Information Technology,4558.0,33.0,1,EUR,2024-12-31,,,,,,,,,,
2021,0,2020,78.8470008409261,ASM.AS,ASM International NV,Netherlands,Information Technology,4558.0,33.0,1,EUR,2024-12-31,,,,,,,,,,
2022,0,2021,117.638237627553,ASM.AS,ASM International NV,Netherlands,Information Technology,4558.0,33.0,1,EUR,2024-12-31,,,,,,1989546913.0,568958035.3,560537103.5,952422104.2,6.64749872
2024,0,2023,97.1617218685503,ASM.AS,ASM International NV,Netherlands,Information Technology,4558.0,33.0,1,EUR,2024-12-31,9.266311251581618,93.27881617421716,3.3754220050939963,11.271077244057711,-21.562809109769006,3029707950.0,864948841.6,751858557.2,1462560127.0,9.12018423
2025,0,2024,18.9489308349142,ASM.AS,ASM International NV,Netherlands,Information Technology,4558.0,33.0,1,EUR,2024-12-31,11.327088341963785,-8.820819247398132,22.699203509178332,16.48798135189419,91.42496850636537,3372885646.0,788653267.7,922524461.2,1703706768.0,17.45830979
2018,0,2017,38.288664243394,ASML.AS,ASML Holding NV,Netherlands,Information Technology,43129.0,72.0,2,EUR,2024-12-31,,,,,,,,,,
2019,0,2018,-4.91845139969707,ASML.AS,ASML Holding NV,Netherlands,Information Technology,43129.0,72.0,2,EUR,2024-12-31,,,,,,,,,,
2020,0,2019,96.963416475858,ASML.AS,ASML Holding NV,Netherlands,Information Technology,43129.0,72.0,2,EUR,2024-12-31,,,,,,,,,,
2021,0,2020,51.7175579867278,ASML.AS,ASML Holding NV,Netherlands,Information Technology,43129.0,72.0,2,EUR,2024-12-31,,,,,,,,,,
2022,0,2021,76.8034681332466,ASML.AS,ASML Holding NV,Netherlands,Information Technology,43129.0,72.0,2,EUR,2024-12-31,,,,,,21404255826.0,6766187624.0,7517423985.0,11281196357.0,16.49223731
2023,0,2022,-28.067239574854,ASML.AS,ASML Holding NV,Netherlands,Information Technology,43129.0,72.0,2,EUR,2024-12-31,13.7682015995168,-4.402366052390154,-0.5461722138052321,9.084514217892183,12.064156200284515,24351236919.0,6468315277.0,7476365904.0,12306038244.0,18.48188658
2024,0,2023,33.6910415590803,ASML.AS,ASML Holding NV,Netherlands,Information Technology,43129.0,72.0,2,EUR,2024-12-31,30.15623376515349,39.379822904696056,39.097327987065306,32.11184942421832,28.126944603292763,31694652849.0,9015526378.0,10399425203.0,16257734715.0,23.68027658
2025,0,2024,-0.801067539367904,ASML.AS,ASML Holding NV,Netherlands,Information Technology,43129.0,72.0,2,EUR,2024-12-31,2.5560171990511646,-3.4111493783707725,-0.2178649257793984,2.5176675297964475,-6.5565808522326,32504773627.0,8707993306.0,10376768503.0,16667050423.0,22.1276601
2016,0,2015,2.19188482300741,G.MI,Assicurazioni Generali SpA,Italy,Financials,86851.0,72.0,3,EUR,2024-12-31,,,,,,,,,,
2018,0,2017,13.8196411335161,G.MI,Assicurazioni Generali SpA,Italy,Financials,86851.0,72.0,3,EUR,2024-12-31,,,,,,,,,,
2019,0,2018,1.66693428164611,G.MI,Assicurazioni Generali SpA,Italy,Financials,86851.0,72.0,3,EUR,2024-12-31,,,,,,,,,,
2021,0,2020,-19.614558011308,G.MI,Assicurazioni Generali SpA,Italy,Financials,86851.0,72.0,3,EUR,2024-12-31,,,,,,,,,,
2022,0,2021,41.7494462684116,G.MI,Assicurazioni Generali SpA,Italy,Financials,86851.0,72.0,3,EUR,2024-12-31,,,,,,106750000000.0,3274295650.0,4092869563.0,9045241734.0,2.058654448
2023,0,2022,-5.02472180646768,G.MI,Assicurazioni Generali SpA,Italy,Financials,86851.0,72.0,3,EUR,2024-12-31,-65.52973241592505,-21.496311916732385,-21.49631192632268,-21.49631191935152,-21.229050286928,36797010646.0,2570442844.0,3213053555.0,7100848357.0,1.62162166
2025,0,2024,50.2040279100262,G.MI,Assicurazioni Generali SpA,Italy,Financials,86851.0,72.0,3,EUR,2024-12-31,11.066237366290045,-0.6138244038711796,-0.6138243992586214,-0.6138243991493553,-0.3876238429354708,68633699151.0,4282921320.0,5353651650.0,11831570147.0,2.783208807
2018,0,2017,-10.6742073286086,4503.T,Astellas Pharma Inc,Japan,Health Care,13643.0,90.0,2,JPY,2025-03-31,,,,,,,,,,
2019,0,2018,-0.388881591336799,4503.T,Astellas Pharma Inc,Japan,Health Care,13643.0,90.0,2,JPY,2025-03-31,,,,,,,,,,
2020,0,2019,38.7193741308726,4503.T,Astellas Pharma Inc,Japan,Health Care,13643.0,90.0,2,JPY,2025-03-31,,,,,,,,,,
2021,0,2020,-11.7683375820775,4503.T,Astellas Pharma Inc,Japan,Health Care,13643.0,90.0,2,JPY,2025-03-31,,,,,,,,,,
2022,0,2021,19.2610334932983,4503.T,Astellas Pharma Inc,Japan,Health Care,13643.0,90.0,2,JPY,2025-03-31,,,,,,8864228996.0,848602158.2,895632742.1,7133945294.0,0.458543065
2023,0,2022,8.16002408074416,4503.T,Astellas Pharma Inc,Japan,Health Care,13643.0,90.0,2,JPY,2025-03-31,17.162656241016634,-20.447109263550303,0.4535632306692054,17.93714063207393,-19.32885911163001,10385566147.0,675087547.7,899695002.9,8413571094.0,0.369911922
2024,0,2023,-15.2763819095477,4503.T,Astellas Pharma Inc,Japan,Health Care,13643.0,90.0,2,JPY,2025-03-31,5.600680615452249,-82.7329456753954,-85.59787772719216,6.57752062491813,-82.4921428187978,10967228537.0,116567733.6,129575174.4,8966975468.0,0.064763651
2025,0,2024,-6.70720239302758,4503.T,Astellas Pharma Inc,Japan,Health Care,13643.0,90.0,2,JPY,2025-03-31,19.246516746494237,197.72367256525268,112.42413045133435,19.21388788391854,198.2048587717823,13078038014.0,347049737.5,275248937.5,10689880081.0,0.193128354
2016,0,2015,1.44785634993199,AZN.L,AstraZeneca PLC,United Kingdom,Health Care,94300.0,72.14285714,7,USD,2024-12-31,,,,,,,,,,
2017,0,2016,-2.75024096759398,AZN.L,AstraZeneca PLC,United Kingdom,Health Care,94300.0,72.14285714,7,USD,2024-12-31,,,,,,,,,,
2025,0,2024,-2.08573900609557,AZN.L,AstraZeneca PLC,United Kingdom,Health Care,94300.0,72.14285714,7,USD,2024-12-31,18.03496976708651,18.1360201511335,17.530382939692732,16.842021149082388,18.11023622047244,54073000000.0,7035000000.0,10251000000.0,43866000000.0,4.5
2016,0,2015,5.87428218828466,ATEA.OL,Atea ASA,Norway,Information Technology,7894.0,50.25,4,NOK,2024-12-31,,,,,,,,,,
2017,0,2016,17.5489077940076,ATEA.OL,Atea ASA,Norway,Information Technology,7894.0,50.25,4,NOK,2024-12-31,,,,,,,,,,
2018,0,2017,54.3509952658528,ATEA.OL,Atea ASA,Norway,Information Technology,7894.0,50.25,4,NOK,2024-12-31,,,,,,,,,,
2019,0,2018,0.359767018414362,ATEA.OL,Atea ASA,Norway,Information Technology,7894.0,50.25,4,NOK,2024-12-31,,,,,,,,,,
2020,0,2019,23.4365793295154,ATEA.OL,Atea ASA,Norway,Information Technology,7894.0,50.25,4,NOK,2024-12-31,,,,,,,,,,
2021,0,2020,-1.94732238126325,ATEA.OL,Atea ASA,Norway,Information Technology,7894.0,50.25,4,NOK,2024-12-31,,,,,,,,,,
2017,0,2016,39.5658710966998,ATCO-A.ST,Atlas Copco AB,Sweden,Energy,55248.0,34.0,1,SEK,2024-12-31,,,,,,,,,,
2018,0,2017,30.6912015845875,ATCO-A.ST,Atlas Copco AB,Sweden,Energy,55248.0,34.0,1,SEK,2024-12-31,,,,,,,,,,
2019,0,2018,-17.3263441131621,ATCO-A.ST,Atlas Copco AB,Sweden,Energy,55248.0,34.0,1,SEK,2024-12-31,,,,,,,,,,
2020,0,2019,82.5783321821355,ATCO-A.ST,Atlas Copco AB,Sweden,Energy,55248.0,34.0,1,SEK,2024-12-31,,,,,,,,,,
2021,0,2020,14.4641360614655,ATCO-A.ST,Atlas Copco AB,Sweden,Energy,55248.0,34.0,1,SEK,2024-12-31,,,,,,,,,,
2022,0,2021,49.7433807282322,ATCO-A.ST,Atlas Copco AB,Sweden,Energy,55248.0,34.0,1,SEK,2024-12-31,,,,,,11432282237.0,1868754300.0,2370215396.0,4795988353.0,0.382409181
2023,0,2022,-20.2804802586073,ATCO-A.ST,Atlas Copco AB,Sweden,Energy,55248.0,34.0,1,SEK,2024-12-31,27.420838140737025,29.49255378302006,33.059360736681334,27.627930959656354,29.64959567746362,14567109845.0,2419897667.0,3153793454.0,6121020704.0,0.495791957
2024,0,2023,41.1621412054079,ATCO-A.ST,Atlas Copco AB,Sweden,Energy,55248.0,34.0,1,SEK,2024-12-31,22.175128253795357,19.43604382176546,25.777036982841047,26.493668334437317,19.54261956694065,17797385136.0,2890230038.0,3966747959.0,7742703628.0,0.592682693
2025,0,2024,-1.35934484970851,ATCO-A.ST,Atlas Copco AB,Sweden,Energy,55248.0,34.0,1,SEK,2024-12-31,2.3786081649921766,6.2125534867200765,-1.6266500334008238,0.834697866599008,6.086956549615325,18220715192.0,3069787125.0,3902222852.0,7807331810.0,0.628759031
2017,0,2016,9.14961004636522,ANZ.AX,Australia & New Zealand Banking Group Ltd,Australia,Financials,43094.0,67.0,1,AUD,2024-09-30,,,,,,,,,,
2018,0,2017,-5.61576556409593,ANZ.AX,Australia & New Zealand Banking Group Ltd,Australia,Financials,43094.0,67.0,1,AUD,2024-09-30,,,,,,,,,,
2019,0,2018,-14.9842814259444,ANZ.AX,Australia & New Zealand Banking Group Ltd,Australia,Financials,43094.0,67.0,1,AUD,2024-09-30,,,,,,,,,,
2020,0,2019,1.47299028589936,ANZ.AX,Australia & New Zealand Banking Group Ltd,Australia,Financials,43094.0,67.0,1,AUD,2024-09-30,,,,,,,,,,
2021,0,2020,-5.60555248725135,ANZ.AX,Australia & New Zealand Banking Group Ltd,Australia,Financials,43094.0,67.0,1,AUD,2024-09-30,,,,,,,,,,
2022,0,2021,22.2319953589355,ANZ.AX,Australia & New Zealand Banking Group Ltd,Australia,Financials,43094.0,67.0,1,AUD,2024-09-30,,,,,,11505434172.0,3972459538.0,4965574423.0,10973919475.0,0.760711174
2023,0,2022,-11.4262751006679,ANZ.AX,Australia & New Zealand Banking Group Ltd,Australia,Financials,43094.0,67.0,1,AUD,2024-09-30,6.482882269799145,15.53067184444158,15.530671827773752,15.530671824981656,72.20338977168751,12251317924.0,4589409193.0,5736761491.0,12678242895.0,1.309970428
2024,0,2023,18.0216308919602,ANZ.AX,Australia & New Zealand Banking Group Ltd,Australia,Financials,43094.0,67.0,1,AUD,2024-09-30,6.235529367036284,-0.18260991006822172,-0.1826099100761796,-0.1826099104721404,14.763779537777477,13015252451.0,4581028477.0,5726285596.0,12655091167.0,1.503371574
2025,0,2024,17.4696849840658,ANZ.AX,Australia & New Zealand Banking Group Ltd,Australia,Financials,43094.0,67.0,1,AUD,2024-09-30,0.8222299290996672,-8.035462993695772,-8.035462994046586,-8.035462989407005,-2.487135492426173,13122267752.0,4212921629.0,5266152036.0,11638196000.0,1.465980686
2016,0,2015,3.64635127644683,ADSK,Autodesk Inc,USA,Information Technology,15300.0,32.11111111,9,USD,2025-01-31,,,,,,,,,,
2017,0,2016,-4.06310431783189,AV.L,Aviva PLC,United Kingdom,Financials,29091.0,79.0,1,GBP,2024-12-31,,,,,,,,,,
2018,0,2017,3.79097505617683,AV.L,Aviva PLC,United Kingdom,Financials,29091.0,79.0,1,GBP,2024-12-31,,,,,,,,,,
2019,0,2018,-25.6612716876786,AV.L,Aviva PLC,United Kingdom,Financials,29091.0,79.0,1,GBP,2024-12-31,,,,,,,,,,
2020,0,2019,13.6597051559393,AV.L,Aviva PLC,United Kingdom,Financials,29091.0,79.0,1,GBP,2024-12-31,,,,,,,,,,
2021,0,2020,-22.3852560455467,AV.L,Aviva PLC,United Kingdom,Financials,29091.0,79.0,1,GBP,2024-12-31,,,,,,,,,,
2022,0,2021,24.0144666225283,AV.L,Aviva PLC,United Kingdom,Financials,29091.0,79.0,1,GBP,2024-12-31,,,,,,44319935694.0,2641514387.0,3301892984.0,7297183495.0,0.659850563
2023,0,2022,7.27158485482752,AV.L,Aviva PLC,United Kingdom,Financials,29091.0,79.0,1,GBP,2024-12-31,-181.2223367482759,-153.4587995791219,-153.45879959021713,-153.45879958579826,-170.65670003830854,-35997687416.0,-1412121882.0,-1765152353.0,-3900986700.0,-0.466228633
2024,0,2023,-2.43525141553377,AV.L,Aviva PLC,United Kingdom,Financials,29091.0,79.0,1,GBP,2024-12-31,-222.8724992548838,-203.2350143130209,-203.23501429794146,-203.23501431061018,-207.2046109188665,44231258202.0,1457804227.0,1822255284.0,4027184178.0,0.499818592
2025,0,2024,7.25837485367202,AV.L,Aviva PLC,United Kingdom,Financials,29091.0,79.0,1,GBP,2024-12-31,-3.523693804689296,-37.05069125169988,-37.05069124661679,-37.05069125348555,-37.36559143442187,42672684097.0,917677683.8,1147097105.0,2535084602.0,0.313058419
2016,0,2015,36.0683911008737,CS.PA,AXA SA,France,Financials,100041.0,85.0,1,EUR,2024-12-31,,,,,,,,,,
2017,0,2016,1.87131678175573,CS.PA,AXA SA,France,Financials,100041.0,85.0,1,EUR,2024-12-31,,,,,,,,,,
2019,0,2018,-20.0495046520026,CS.PA,AXA SA,France,Financials,100041.0,85.0,1,EUR,2024-12-31,,,,,,,,,,
2020,0,2019,42.8350242106049,CS.PA,AXA SA,France,Financials,100041.0,85.0,1,EUR,2024-12-31,,,,,,,,,,
2021,0,2020,-19.4456902412573,CS.PA,AXA SA,France,Financials,100041.0,85.0,1,EUR,2024-12-31,,,,,,,,,,
2022,0,2021,41.175602615987,CS.PA,AXA SA,France,Financials,100041.0,85.0,1,EUR,2024-12-31,,,,,,128455000000.0,8388729353.0,10485911691.0,23173864837.0,3.415756263
2023,0,2022,5.30266383119273,CS.PA,AXA SA,France,Financials,100041.0,85.0,1,EUR,2024-12-31,-38.17441264800903,-30.614203450032324,-30.614203443609757,-30.614203443841376,-28.619528641116037,79418058233.0,5820586682.0,7275733353.0,16079370710.0,2.438182921
2024,0,2023,19.3973713919485,CS.PA,AXA SA,France,Financials,100041.0,85.0,1,EUR,2024-12-31,22.48530135880337,42.0470262657279,42.047026252530124,42.04702625454924,47.64150946162747,97275447960.0,8267970293.0,10334962866.0,22840267934.0,3.599770068
2025,0,2024,22.1085990348295,CS.PA,AXA SA,France,Financials,100041.0,85.0,1,EUR,2024-12-31,6.1974035241441,9.695367926982946,9.695367927217475,9.695367928252606,5.582396158753767,103304000000.0,9069580433.0,11336975541.0,25054715946.0,3.800723494
2017,0,2016,97.4051675735187,BBAS3.SA,Banco do Brasil SA,Brazil,Financials,,22.55555556,9,BRL,2024-12-31,,,,,,,,,,
2016,0,2015,-18.4522594516802,BSBR,Banco Santander Brasil SA,Brazil,Financials,55303.0,68.0,2,BRL,2024-12-31,,,,,,,,,,
2019,0,2018,15.7970576180044,BSBR,Banco Santander Brasil SA,Brazil,Financials,55303.0,68.0,2,BRL,2024-12-31,,,,,,,,,,
2020,0,2019,7.10526906814751,BSBR,Banco Santander Brasil SA,Brazil,Financials,55303.0,68.0,2,BRL,2024-12-31,,,,,,,,,,
2021,0,2020,-29.4959795351947,BSBR,Banco Santander Brasil SA,Brazil,Financials,55303.0,68.0,2,BRL,2024-12-31,,,,,,,,,,
2022,0,2021,-35.0539286853118,BSBR,Banco Santander Brasil SA,Brazil,Financials,55303.0,68.0,2,BRL,2024-12-31,,,,,,8820422546.0,2813868326.0,3517335408.0,7773311252.0,0.359098628
2023,0,2022,7.37626326764941,BSBR,Banco Santander Brasil SA,Brazil,Financials,55303.0,68.0,2,BRL,2024-12-31,-11.302074189768641,-7.9917235970905915,-7.991723603062197,-7.991723602218624,-7.580551658359429,7823531846.0,2588991747.0,3236239684.0,7152089702.0,0.331876971
2024,0,2023,34.0291814768453,BSBR,Banco Santander Brasil SA,Brazil,Financials,55303.0,68.0,2,BRL,2024-12-31,-7.430585526372253,-33.86119206505141,-33.86119206243563,-33.86119206981949,-33.99529309311432,7242197621.0,1712328279.0,2140410349.0,4730306871.0,0.219054422
2025,0,2024,-36.619435780702,BSBR,Banco Santander Brasil SA,Brazil,Financials,55303.0,68.0,2,BRL,2024-12-31,21.400542861546416,41.444208666251896,41.44420864973121,41.44420866263076,41.29530195012453,8792067227.0,2421989184.0,3027486480.0,6690745121.0,0.309513607
2016,0,2015,-4.06730644117962,BAC,Bank of America Corp,USA,Financials,213000.0,63.0,1,USD,2024-12-31,,,,,,,,,,
2017,0,2016,36.4493212328307,BAC,Bank of America Corp,USA,Financials,213000.0,63.0,1,USD,2024-12-31,,,,,,,,,,
2018,0,2017,32.6833187388987,BAC,Bank of America Corp,USA,Financials,213000.0,63.0,1,USD,2024-12-31,,,,,,,,,,
2020,0,2019,49.2926481389234,BAC,Bank of America Corp,USA,Financials,213000.0,63.0,1,USD,2024-12-31,,,,,,,,,,
2021,0,2020,-12.9164841754694,BAC,Bank of America Corp,USA,Financials,213000.0,63.0,1,USD,2024-12-31,,,,,,,,,,
2022,0,2021,49.0061130672279,BAC,Bank of America Corp,USA,Financials,213000.0,63.0,1,USD,2024-12-31,,,,,,89113000000.0,31978000000.0,39972500000.0,88339225000.0,3.57
2023,0,2022,-24.8366135236811,BAC,Bank of America Corp,USA,Financials,213000.0,63.0,1,USD,2024-12-31,6.550110533816615,-13.91581712427294,-13.91581712427294,-13.91581712427294,-10.64425770308123,94950000000.0,27528000000.0,34410000000.0,76046100000.0,3.19
2024,0,2023,4.47896600280017,BAC,Bank of America Corp,USA,Financials,213000.0,63.0,1,USD,2024-12-31,3.8241179568193786,-3.679889566986341,-3.679889566986341,-3.679889566986341,-3.448275862068962,98581000000.0,26515000000.0,33143750000.0,73247687500.0,3.08
