Year-Month-Date,Ticker,Original Currency,TotalRevenue,CostOfRevenue,GrossProfit,OperatingExpense,OperatingIncome,NetIncome,DilutedEPS,InterestExpense,NormalizedEBITDA,EBITDA,EBIT,NormalizedIncome,TotalExpenses,DilutedAverageShares,BasicAverageShares,BasicEPS,fullTimeEmployees,sector,industry,marketCap,enterpriseValue,beta,dividendYield,trailingPE,forwardPE,priceToSalesTrailing12Months,priceToBook,totalDebt,debtToEquity,operatingMargins,profitMargins,country,ResearchAndDevelopment
2023-12-31,BN4.SI,SGD,5399889625.632286,3874589916.1061645,1525299709.5261216,605391230.1459908,919908479.3801308,3161312951.1134624,1.7487693300247191,254294780.59512377,1366650053.631246,1366650053.631246,1194997801.6628623,695337351.2494564,4479981146.252155,1802932000.0,1786608000.0,1.7642726042270658,5249,Industrials,Conglomerates,10424353550.71582,18260589613.10327,0.504,4.59,16.266668,13.555555,2.0372088,1.2294257,9674997210.966675,109.239,0.12139,0.14417,Singapore,
2022-12-31,BN4.SI,SGD,5131365164.810538,4011013302.9408455,1120351861.8696928,682223906.7654014,438127955.10429144,727271770.6151605,0.3999844744205475,114228124.32289124,1111965365.6899333,1150501854.3747067,962945568.5658455,632973978.8940018,4693237209.706247,1795294000.0,1777509000.0,0.4038602929711342,5249,Industrials,Conglomerates,10424353550.71582,18260589613.10327,0.504,4.59,16.266668,13.555555,2.0372088,1.2294257,9674997210.966675,109.239,0.12139,0.14417,Singapore,
2021-12-31,BN4.SI,SGD,5124867742.592335,3939395152.5993943,1185472589.9929404,310062383.39209557,875410206.6008449,795358275.093317,0.4333165139555932,133073904.44326401,1614507874.7775555,1697009323.609054,1381981241.4899468,907218719.0839238,4249457535.99149,1795294000.0,1777509000.0,0.4356420050859452,5249,Industrials,Conglomerates,10424353550.71582,18260589613.10327,0.504,4.59,16.266668,13.555555,2.0372088,1.2294257,9674997210.966675,109.239,0.12139,0.14417,Singapore,
2020-12-31,BN4.SI,SGD,,,,,,,,,,,,,,,,,5249,Industrials,Conglomerates,10424353550.71582,18260589613.10327,0.504,4.59,16.266668,13.555555,2.0372088,1.2294257,9674997210.966675,109.239,0.12139,0.14417,Singapore,
2024-12-31,KER.PA,EUR,19774583561.65886,5190339398.264885,14584244163.393974,11646923794.865608,2937320368.528366,1303047759.4137192,10.626797261238098,,5645773566.603661,5367452685.952187,2937320368.528366,1505943681.4086437,16837263193.130493,122619048.0,122619048.0,10.626797261238098,44627,Consumer Cyclical,Luxury Goods,24744996505.03589,45311276793.881836,1.147,3.35,18.993507,18.55368,1.2513536,1.443684,23165038073.169678,128.048,0.118879996,0.0659,France,
2023-12-31,KER.PA,EUR,22502588226.556778,5335250270.009041,17167337956.547737,11709028454.184532,5458309502.363205,3430707384.2287064,28.027602733373644,415181148.40984344,7673375684.738159,7554916797.51873,5458309502.363205,3516620160.9269457,17044278724.193573,122404596.0,122354389.0,28.039103596210477,44627,Consumer Cyclical,Luxury Goods,24744996505.03589,45311276793.881836,1.147,3.35,18.993507,18.55368,1.2513536,1.443684,23165038073.169678,128.048,0.118879996,0.0659,France,
2022-12-31,KER.PA,EUR,23405405959.248543,5926394619.822502,17479011339.42604,11051179099.917412,6427832239.508629,4156411829.2331696,33.7090289747715,208165617.3467636,8259919689.416885,8029902432.68013,6113858684.062958,4402532594.114065,16977573719.739914,123294645.0,123159116.0,33.74353156328201,44627,Consumer Cyclical,Luxury Goods,24744996505.03589,45311276793.881836,1.147,3.35,18.993507,18.55368,1.2513536,1.443684,23165038073.169678,128.048,0.118879996,0.0659,France,
2021-12-31,KER.PA,EUR,20293272475.600243,5263944920.420647,15029327555.179596,9259344669.938087,5769982885.2415085,3652674036.9796753,29.31569937109947,174813115.11993408,7351351525.306702,7048878832.697868,5377803462.505341,3993150180.7465553,14523289590.358734,124623429.0,124584509.0,29.31569937109947,44627,Consumer Cyclical,Luxury Goods,24744996505.03589,45311276793.881836,1.147,3.35,18.993507,18.55368,1.2513536,1.443684,23165038073.169678,128.048,0.118879996,0.0659,France,
2020-12-31,KER.PA,EUR,,,,,,,,187464064.24045563,,,,,,,,,44627,Consumer Cyclical,Luxury Goods,24744996505.03589,45311276793.881836,1.147,3.35,18.993507,18.55368,1.2513536,1.443684,23165038073.169678,128.048,0.118879996,0.0659,France,
2024-12-31,KESKOA.HE,EUR,13709143510.138988,11737435585.391521,1971707924.747467,1402070188.4388924,569637736.3085747,435997710.1445198,1.092581969499588,146866018.4264183,1390454316.9736862,1406095490.4317856,689131701.1833191,423406565.5107498,13139505773.830414,397921553.0,397921553.0,1.092581969499588,18135,Consumer Defensive,Grocery Stores,9546257007.952148,13064576235.542114,0.577,4.42,22.282608,,0.69238096,3.3387623,4095342357.977844,144.728,0.03204,0.030620001,Finland,
2023-12-31,KESKOA.HE,EUR,13552386749.67289,11623922069.191933,1928464680.480957,1203795313.1318092,724669367.3491478,569982762.1936798,1.437607854604721,113053481.68611526,1433812569.8685646,1436457768.3210373,818631416.7261124,567845441.8440819,12827717382.323742,397705620.0,397705620.0,1.437607854604721,18135,Consumer Defensive,Grocery Stores,9546257007.952148,13064576235.542114,0.577,4.42,22.282608,,0.69238096,3.3387623,4095342357.977844,144.728,0.03204,0.030620001,Finland,
2022-12-31,KESKOA.HE,EUR,13581368924.02172,11578493660.986423,2002875263.0352974,1147211067.9745674,855664195.06073,701437624.4187355,1.7596320140361785,83266246.93870544,1521564153.3136368,1523404291.3675308,958596917.450428,699963673.8375664,12725704728.96099,397383187.0,397383187.0,1.7596320140361785,18135,Consumer Defensive,Grocery Stores,9546257007.952148,13064576235.542114,0.577,4.42,22.282608,,0.69238096,3.3387623,4095342357.977844,144.728,0.03204,0.030620001,Finland,
2021-12-31,KESKOA.HE,EUR,12996205022.883415,11100862827.372551,1895342195.5108643,1088901693.3918,806440502.1190643,657619337.0103836,1.6561242485046386,87521566.18833542,1464059839.129448,1467625106.6088676,907418077.8264999,654759992.491889,12189764520.76435,397032704.0,397032704.0,1.6561242485046386,18135,Consumer Defensive,Grocery Stores,9546257007.952148,13064576235.542114,0.577,4.42,22.282608,,0.69238096,3.3387623,4095342357.977844,144.728,0.03204,0.030620001,Finland,
2020-12-31,KESKOA.HE,EUR,,,,,,,,,,,,,,,,,18135,Consumer Defensive,Grocery Stores,9546257007.952148,13064576235.542114,0.577,4.42,22.282608,,0.69238096,3.3387623,4095342357.977844,144.728,0.03204,0.030620001,Finland,
2024-12-31,KEY,USD,4393000000.0,,,,,-161000000.0,-0.32,4662000000.0,,,,-186700000.0,,949561000.0,949561000.0,-0.32,16989,Financial Services,Banks - Regional,18072049664.0,32103430144.0,1.074,5.07,,10.570513,4.048398,1.1111112,15516999680.0,,0.31288,0.0056,United States,
2023-12-31,KEY,USD,6215000000.0,,,,,967000000.0,0.88,4014000000.0,,,,1327978000.0,,932759000.0,927217000.0,0.88,16989,Financial Services,Banks - Regional,18072049664.0,32103430144.0,1.074,5.07,,10.570513,4.048398,1.1111112,15516999680.0,,0.31288,0.0056,United States,
2022-12-31,KEY,USD,7026000000.0,,,,,1917000000.0,1.93,885000000.0,,,,1913457351.05015,,933059000.0,924363000.0,1.94,16989,Financial Services,Banks - Regional,18072049664.0,32103430144.0,1.074,5.07,,10.570513,4.048398,1.1111112,15516999680.0,,0.31288,0.0056,United States,
2021-12-31,KEY,USD,7038000000.0,,,,,2625000000.0,2.63,296000000.0,,,,2626448678.549478,,957414000.0,947065000.0,2.65,16989,Financial Services,Banks - Regional,18072049664.0,32103430144.0,1.074,5.07,,10.570513,4.048398,1.1111112,15516999680.0,,0.31288,0.0056,United States,
2020-12-31,KEY,USD,,,,,,,,,,,,,,,,,16989,Financial Services,Banks - Regional,18072049664.0,32103430144.0,1.074,5.07,,10.570513,4.048398,1.1111112,15516999680.0,,0.31288,0.0056,United States,
2024-12-31,KNEBV.HE,EUR,12764117610.83603,5554801741.564274,7209315869.271755,5731570003.36647,1477745865.905285,1094077081.668377,,40598045.81403732,1860379572.4868774,1818976466.2742615,1482921254.1818619,1125791861.0272408,11286371744.930744,,,,63852,Industrials,Specialty Industrial Machinery,32838709184.194336,32687166602.11499,0.679,3.23,29.64516,26.257143,2.548829,13.6249075,986544014.1439438,40.39,0.10354,0.08578,Finland,20701553.106307983
2023-12-31,KNEBV.HE,EUR,12596090004.78983,5812881103.622913,6783208901.166916,5347326175.9877205,1435882725.1791954,1064749881.4344406,2.058654447793961,29097182.977199554,1781598662.0545387,1726049494.5526123,1416216249.7282028,1107651837.7631402,11160207279.610634,517595000.0,517217000.0,2.058654447793961,63852,Industrials,Specialty Industrial Machinery,32838709184.194336,32687166602.11499,0.679,3.23,29.64516,26.257143,2.548829,13.6249075,986544014.1439438,40.39,0.10354,0.08578,Finland,
2022-12-31,KNEBV.HE,EUR,12543646070.253849,6132605090.487003,6411040979.766846,5172858086.752892,1238182893.0139542,890741826.7130852,1.7136285626888275,26221967.267990112,1559401992.046833,1507188074.7675896,1208970701.4083862,930567377.7767164,11305463177.239895,518164000.0,517841000.0,1.7251294255256653,63852,Industrials,Specialty Industrial Machinery,32838709184.194336,32687166602.11499,0.679,3.23,29.64516,26.257143,2.548829,13.6249075,986544014.1439438,40.39,0.10354,0.08578,Finland,
2021-12-31,KNEBV.HE,EUR,12092122195.279598,5850373916.4710045,6241748278.808594,4735365264.439583,1506383014.369011,1166417508.9120865,2.2541691160202024,24151811.957359314,1840598088.4075165,1823921837.2941017,1543185775.4468918,1179324927.2738695,10585739180.910587,518634000.0,518055000.0,2.2541691160202024,63852,Industrials,Specialty Industrial Machinery,32838709184.194336,32687166602.11499,0.679,3.23,29.64516,26.257143,2.548829,13.6249075,986544014.1439438,40.39,0.10354,0.08578,Finland,
2020-12-31,KNEBV.HE,EUR,,,,,,,2.081656173467636,,,,,,,518264000.0,517679000.0,2.081656173467636,63852,Industrials,Specialty Industrial Machinery,32838709184.194336,32687166602.11499,0.679,3.23,29.64516,26.257143,2.548829,13.6249075,986544014.1439438,40.39,0.10354,0.08578,Finland,
2025-03-31,4902.T,JPY,7713385066.632181,4434716669.89848,3278668396.733701,3716448795.441538,-437780398.70783687,-324734658.85967016,-0.6563902063295245,125971114.82173204,94731372.55758047,94731372.55758047,-415362737.77484894,-632953560.8086735,8151165465.340018,494728068.0,494728068.0,-0.6563902063295245,35631,Industrials,Business Equipment & Supplies,1538381925.3927612,3994810622.3986816,0.755,2.2,,9.439369,0.19944316,0.4856879,2996560189.5877075,92.426,-0.06588,-0.0421,Japan,
2024-03-31,4902.T,JPY,7575398140.26095,4326259780.107066,3249131521.3311462,3060769826.676697,188361694.65444982,30918317.595496774,0.06237006336450576,103047381.00618124,726118842.959404,726118842.959404,207913888.8604939,39952402.43151784,7387029606.783763,495532000.0,494297000.0,0.06257522804662585,35631,Industrials,Business Equipment & Supplies,1538381925.3927612,3994810622.3986816,0.755,2.2,,9.439369,0.19944316,0.4856879,2996560189.5877075,92.426,-0.06588,-0.0421,Japan,
2023-03-31,4902.T,JPY,7730584705.816582,4407299829.544499,3323278037.449345,3973827889.1611843,-650549851.7118394,-705445081.8244368,-1.42856168160215,73004432.7210635,-108750959.1691196,-108750959.1691196,-623680117.1768457,-705445081.8244368,8381127718.705684,493815580.0,493815580.0,-1.42856168160215,35631,Industrials,Business Equipment & Supplies,1538381925.3927612,3994810622.3986816,0.755,2.2,,9.439369,0.19944316,0.4856879,2996560189.5877075,92.426,-0.06588,-0.0421,Japan,
2022-03-31,4902.T,JPY,6233080852.199346,3547222126.8061547,2685851886.5704536,2838343955.967575,-152492069.39712167,-178650566.36743248,-0.36197888748720286,56153573.4962672,412709274.5527625,412709274.5527625,-105358903.09140086,-178650566.36743248,6385566082.77373,493580000.0,493580000.0,-0.36197888748720286,35631,Industrials,Business Equipment & Supplies,1538381925.3927612,3994810622.3986816,0.755,2.2,,9.439369,0.19944316,0.4856879,2996560189.5877075,92.426,-0.06588,-0.0421,Japan,
2024-12-31,KPN.AS,EUR,6443933447.480202,1741230633.4972382,4702702813.982964,3119034001.350403,1583668812.6325607,975273168.5638428,,319723986.86408997,3077630895.137787,2993674596.428871,1567567604.6609879,1041010950.4529238,4860264634.847641,,,,9718,Communication Services,Telecom Services,18642522828.717896,25758915516.952393,0.221,4.09,20.855,17.379168,2.8720186,4.20888,8609546066.867798,194.29,0.20944999,0.14954,Netherlands,
2023-12-31,KPN.AS,EUR,6255319296.956062,1704427872.4193573,4550891424.536705,3035077702.641487,1515813721.895218,970672823.4291077,0.23001725673675538,305922951.45988464,2947671145.08152,2944220886.2304688,1557216828.1078339,971045967.2325459,4739505575.060844,3976082596.0,3971627920.0,0.23001725673675538,9718,Communication Services,Telecom Services,18642522828.717896,25758915516.952393,0.221,4.09,20.855,17.379168,2.8720186,4.20888,8609546066.867798,194.29,0.20944999,0.14954,Netherlands,
2022-12-31,KPN.AS,EUR,6108108252.644539,1714778648.9725113,4393329603.672028,3016676322.1025467,1376653281.569481,874065575.5996704,0.20701553106307982,246118464.70832825,2951121403.9325714,2936170282.2446823,1388154144.4063187,891328370.7177639,4731454971.075058,4086444227.0,4080828686.0,0.20701553106307982,9718,Communication Services,Telecom Services,18642522828.717896,25758915516.952393,0.221,4.09,20.855,17.379168,2.8720186,4.20888,8609546066.867798,194.29,0.20944999,0.14954,Netherlands,
2021-12-31,KPN.AS,EUR,6060954715.013504,1743530806.0646057,4317423908.948898,3142035727.0240784,1175388181.92482,1481311133.3847046,0.3565267479419708,256469241.26148224,2862564760.0889206,3806785598.9933014,2127659624.8149872,730570460.0707293,4885566533.088684,4183325441.0,4178961845.0,0.3565267479419708,9718,Communication Services,Telecom Services,18642522828.717896,25758915516.952393,0.221,4.09,20.855,17.379168,2.8720186,4.20888,8609546066.867798,194.29,0.20944999,0.14954,Netherlands,
2020-12-31,KPN.AS,EUR,,,,,,,0.149511216878891,,,,,,,4201925886.0,4196846423.0,0.149511216878891,9718,Communication Services,Telecom Services,18642522828.717896,25758915516.952393,0.221,4.09,20.855,17.379168,2.8720186,4.20888,8609546066.867798,194.29,0.20944999,0.14954,Netherlands,
2024-12-31,PHIA.AS,EUR,20725704918.265343,11786084235.191345,8939620683.073997,8349626419.54422,589994263.5297775,-807360571.1460114,-0.8625647127628326,387579077.6014328,2136860315.0844574,2126509538.5313034,529039690.49453735,-962992547.2266674,20135710654.735565,933370814.0,933370814.0,-0.8625647127628326,67247,Healthcare,Medical Devices,20735926296.310547,28080949513.244385,0.822,4.37,74.96154,12.49359,1.0027746,1.5414425,8705003007.596985,64.538,0.03783,0.020750001,Netherlands,2009200737.5955582
2023-12-31,PHIA.AS,EUR,20895917688.25054,12330075047.373772,8565842640.87677,8759057136.535645,-193214495.6588745,-535940208.19664,-0.5671662008849383,351926402.8072357,1190339303.612709,1197239821.3148117,-253018982.4104309,-530166775.05254745,21089132183.909416,948785751.0,948785751.0,-0.5671662008849383,67247,Healthcare,Medical Devices,20735926296.310547,28080949513.244385,0.822,4.37,74.96154,12.49359,1.0027746,1.5414425,8705003007.596985,64.538,0.03783,0.020750001,Netherlands,2173663076.1623383
2022-12-31,PHIA.AS,EUR,20502588179.23069,12228867454.4096,8273720724.821091,8477285997.033119,-203565272.2120285,-1849338744.1635132,-1.937473306341052,280621053.21884155,1661874679.9230576,132259922.62363434,-1710178303.8377762,-434100067.7764416,20706153451.44272,952457436.0,952457436.0,-1.937473306341052,67247,Healthcare,Medical Devices,20735926296.310547,28080949513.244385,0.822,4.37,74.96154,12.49359,1.0027746,1.5414425,8705003007.596985,64.538,0.03783,0.020750001,Netherlands,2404830419.1827774
2021-12-31,PHIA.AS,EUR,19730880282.878876,11487061801.433563,8243818481.4453125,7527314726.7103195,716503754.734993,3817136375.5464554,3.8855918113238808,188614150.5241394,2265669978.8570404,2295572222.2328186,774008068.9191818,676825777.9479027,19014376528.143883,982749484.0,976933938.0,3.9068822086074353,67247,Healthcare,Medical Devices,20735926296.310547,28080949513.244385,0.822,4.37,74.96154,12.49359,1.0027746,1.5414425,8705003007.596985,64.538,0.03783,0.020750001,Netherlands,2077055828.332901
2020-12-31,PHIA.AS,EUR,,,,,,,,,,,,,,,,,67247,Healthcare,Medical Devices,20735926296.310547,28080949513.244385,0.822,4.37,74.96154,12.49359,1.0027746,1.5414425,8705003007.596985,64.538,0.03783,0.020750001,Netherlands,
2025-03-31,LAND.L,GBP,1117873840.3320312,432638673.78234863,685235166.5496826,96739082.33642578,588496084.2132568,532064952.8503418,0.7121071338653565,153170213.69934082,736291904.4494629,686578764.9154663,681204371.4523315,621078344.5835114,529377756.1187744,747000000.0,743000000.0,0.7161379289627076,,,,6215614509.616699,,,7.87,11.716982,0.12214791,,70.81765,,,,,,
2024-03-31,LAND.L,GBP,1107125053.4057617,435325870.513916,671799182.8918457,99426279.06799316,572372903.8238525,-428607878.68499756,-0.5777472972869873,139734230.0415039,-267376074.7909546,-310371222.4960327,-318432812.69073486,-382925534.24835205,534752149.5819092,744000000.0,741000000.0,-0.5777472972869873,,,,6215614509.616699,,,7.87,11.716982,0.12214791,,70.81765,,,,,,
2023-03-31,LAND.L,GBP,1062786307.3348999,365458755.49316406,697327551.8417358,115549459.45739746,581778092.3843384,-831687388.420105,-1.123248233795166,116893057.82318115,-705389142.036438,-708076338.7680054,-718825125.6942749,-815564208.0307007,481008214.9505615,744000000.0,740000000.0,-1.123248233795166,,,,6215614509.616699,,,7.87,11.716982,0.12214791,,70.81765,,,,,,
2022-03-31,LAND.L,GBP,912303290.3671265,290217247.00927734,622086043.3578491,96739082.33642578,525346961.02142334,1167586979.8660278,1.5733536863327027,114205861.09161377,1283136439.3234253,1296572422.9812622,1289854431.1523438,1170274176.5975952,386956329.3457031,742000000.0,740000000.0,1.5773844814300537,,,,6215614509.616699,,,7.87,11.716982,0.12214791,,70.81765,,,,,,
2021-03-31,LAND.L,GBP,,,,,,,,,,,,,,,,,,,,6215614509.616699,,,7.87,11.716982,0.12214791,,70.81765,,,,,,
2024-12-31,LR.PA,EUR,9946981258.952618,4810580907.392502,5136400351.560116,3247153613.3527756,1889246738.2073402,1341460641.2887573,5.086831632733345,176998279.05893326,2428407187.998295,2428407187.998295,1991719426.0835648,1341460641.2887573,8057734520.745277,263709361.0,261976092.0,5.120184134960175,,,,32334724519.01953,,,2.03,23.930958,21.319445,,3.723146,,,,,,467050039.8039818
2023-12-31,LR.PA,EUR,9680161241.137981,4621046687.841415,5059114553.296566,3228637224.185467,1830477329.1110992,1320874096.8108177,4.949971364974976,139160440.325737,2346981079.1134834,2346981079.1134834,1921334145.5221176,1320874096.8108177,7849683912.026882,266853396.0,265083085.0,4.983323867201805,,,,32334724519.01953,,,2.03,23.930958,21.319445,,3.723146,,,,,,432777468.55020523
2022-12-31,LR.PA,EUR,9591029554.152489,4821966761.600971,4769062792.5515175,3105462983.2029343,1663599809.3485832,1149511240.541935,4.285221493005753,124899370.40805817,2157676876.8191338,2157676876.8191338,1715813726.6278267,1149511240.541935,7927429744.8039055,268284732.0,266608415.0,4.31167347753048,,,,32334724519.01953,,,2.03,23.930958,21.319445,,3.723146,,,,,,411040837.78858185
